timestamp,open,high,low,close,volume,trade_count,vwap,daily_return,ma_7,ma_21,volatility_7,daily_range,target
2020-09-09 04:00:00+00:00,49.485,49.955,49.055,49.625,336863.0,3315.0,49.543573,0.0147224210203456,50.450714285714284,49.539047619047615,0.02248708005092551,0.8999999999999986,48.99
2020-09-10 04:00:00+00:00,49.995,50.07,48.715,48.99,690198.0,3553.0,49.740911,-0.012795969773299665,50.15857142857143,49.575714285714284,0.021788986910246267,1.3549999999999969,49.28
2020-09-11 04:00:00+00:00,49.3,50.045,48.965,49.28,553716.0,4322.0,49.393997,0.005919575423555701,49.93857142857143,49.57928571428571,0.02223023251123405,1.0799999999999983,49.405
2020-09-14 04:00:00+00:00,48.92,49.71,48.92,49.405,403073.0,3503.0,49.349675,0.0025365259740259827,49.529999999999994,49.61952380952381,0.017564520344492556,0.7899999999999991,49.995
2020-09-15 04:00:00+00:00,49.75,50.6,49.75,49.995,914210.0,7128.0,50.277312,0.01194211112235588,49.47071428571429,49.671428571428564,0.013901395308288987,0.8500000000000014,50.34
2020-09-16 04:00:00+00:00,50.42,51.03,50.175,50.34,643572.0,5505.0,50.573881,0.006900690069006954,49.50571428571429,49.73928571428572,0.013977445354090063,0.855000000000004,50.255
2020-09-17 04:00:00+00:00,49.505,50.485,49.34,50.255,390781.0,3504.0,50.049127,-0.001688518077075929,49.69857142857143,49.816428571428574,0.009189860020611562,1.144999999999996,49.875
2020-09-18 04:00:00+00:00,50.34,50.475,49.09,49.875,378488.0,3688.0,49.793583,-0.007561436672967936,49.73428571428571,49.888333333333335,0.008674965615964437,1.384999999999998,49.72
2020-09-21 04:00:00+00:00,49.26,49.72,48.83,49.72,325559.0,3130.0,49.314349,-0.003107769423558948,49.83857142857143,49.91571428571429,0.006702017960103718,0.8900000000000006,49.98
2020-09-22 04:00:00+00:00,49.87,50.195,49.48,49.98,275485.0,2511.0,49.829043,0.005229283990345834,49.938571428571436,49.94880952380952,0.00664184995857697,0.7150000000000034,48.835
2020-09-23 04:00:00+00:00,49.74,50.135,48.66,48.835,256531.0,2609.0,49.34769,-0.022909163665466137,49.857142857142854,49.93452380952381,0.011504998976339584,1.4750000000000014,49.135
2020-09-24 04:00:00+00:00,48.525,49.635,48.435,49.135,703626.0,3669.0,49.034334,0.0061431350465854795,49.73428571428571,49.919761904761906,0.010535352936224297,1.1999999999999957,49.93
2020-09-25 04:00:00+00:00,48.86,50.265,48.755,49.93,509153.0,4501.0,49.723283,0.01617991248600803,49.675714285714285,49.93952380952381,0.012334811589151711,1.509999999999998,51.385
2020-09-28 04:00:00+00:00,50.455,51.445,50.19,51.385,313071.0,3532.0,50.929966,0.02914079711596229,49.83714285714286,50.03261904761904,0.016789853281847934,1.2550000000000026,51.185
2020-09-29 04:00:00+00:00,51.305,51.73,50.96,51.185,359899.0,3262.0,51.295236,-0.003892186435730194,50.02428571428572,50.06976190476191,0.016447963214505392,0.769999999999996,51.775
2020-09-30 04:00:00+00:00,51.23,52.375,51.21,51.775,625593.0,4606.0,51.942147,0.011526814496434445,50.317857142857136,50.105,0.01634948564128734,1.1649999999999991,52.255
2020-10-01 04:00:00+00:00,52.38,52.72,52.0,52.255,536133.0,4050.0,52.270734,0.009270883631096183,50.642857142857146,50.17333333333334,0.0163924608306124,0.7199999999999989,51.025
2020-10-02 04:00:00+00:00,51.55,51.96,51.0,51.025,642087.0,4348.0,51.544315,-0.02353841737632767,50.955714285714286,50.11428571428572,0.016581216887858168,0.9600000000000009,51.695
2020-10-05 04:00:00+00:00,51.38,51.805,51.285,51.695,748257.0,4755.0,51.53588,0.013130818226359642,51.32142857142857,50.17547619047619,0.016772106298865146,0.5200000000000031,51.43
2020-10-06 04:00:00+00:00,51.675,52.695,51.24,51.43,590808.0,5028.0,52.096366,-0.005126221104555628,51.535714285714285,50.23904761904762,0.016846878157811534,1.4549999999999983,52.65
2020-10-07 04:00:00+00:00,51.92,52.895,51.92,52.65,808974.0,5564.0,52.638755,0.023721563289908598,51.71642857142857,50.41738095238096,0.015596361631075984,0.9750000000000014,53.375
2020-10-08 04:00:00+00:00,52.91,53.575,52.68,53.375,596235.0,4371.0,53.293306,0.01377018043684708,52.02928571428571,50.59595238095238,0.015613838771650304,0.8950000000000031,52.815
2020-10-09 04:00:00+00:00,53.625,53.84,52.67,52.815,563287.0,4658.0,53.137465,-0.010491803278688594,52.17785714285714,50.77809523809525,0.016531179491408688,1.1700000000000017,53.885
2020-10-12 04:00:00+00:00,53.48,54.19,53.24,53.885,839909.0,5918.0,53.757843,0.02025939600492288,52.410714285714285,50.99738095238095,0.017709781705039156,0.9499999999999957,53.795
2020-10-13 04:00:00+00:00,54.26,54.285,53.63,53.795,881180.0,5659.0,53.954827,-0.001670223624385181,52.80642857142857,51.206428571428575,0.013316725940129021,0.654999999999994,53.52
2020-10-14 04:00:00+00:00,54.05,54.4,53.52,53.52,485371.0,4092.0,53.809172,-0.005111999256436461,53.06714285714286,51.37428571428572,0.01384151550489101,0.8799999999999955,53.88
2020-10-15 04:00:00+00:00,52.75,53.97,52.62,53.88,463504.0,3547.0,53.377458,0.006726457399103047,53.417142857142856,51.54285714285714,0.013093941939791747,1.3500000000000014,54.17
2020-10-16 04:00:00+00:00,53.9,54.7,53.9,54.17,848805.0,4685.0,54.39413,0.0053823311061618195,53.63428571428572,51.729285714285716,0.01075681486456725,0.8000000000000043,54.62
2020-10-19 04:00:00+00:00,54.47,55.69,53.84,54.62,1786459.0,9728.0,54.576783,0.008307181096547822,53.81214285714286,51.9552380952381,0.010119580099694386,1.8499999999999943,53.455
2020-10-20 04:00:00+00:00,54.58,54.7,53.3,53.455,1184861.0,7634.0,53.855276,-0.021329183449285916,53.90357142857143,52.133095238095244,0.013006235123599762,1.4000000000000057,53.525
2020-10-21 04:00:00+00:00,53.1,54.06,52.83,53.525,898448.0,6059.0,53.556329,0.0013095126742119767,53.85214285714286,52.30190476190476,0.010189613424594996,1.230000000000004,53.94
2020-10-22 04:00:00+00:00,53.18,54.22,53.09,53.94,942190.0,6667.0,53.781845,0.007753386268098961,53.87285714285714,52.544999999999995,0.010683337343769509,1.1299999999999955,48.2
2020-10-23 04:00:00+00:00,48.36,48.65,47.665,48.2,3488877.0,17276.0,48.026333,-0.10641453466814965,53.112857142857145,52.50047619047619,0.042040883362821475,0.9849999999999994,46.7
2020-10-26 04:00:00+00:00,47.83,47.83,46.255,46.7,1693840.0,11159.0,46.760743,-0.03112033195020747,52.08714285714285,52.346666666666664,0.04135344689301821,1.5749999999999957,45.635
2020-10-27 04:00:00+00:00,46.0,46.4,45.365,45.635,1850481.0,10823.0,45.682191,-0.022805139186295564,50.86785714285715,52.07285714285714,0.039879112892751305,1.0349999999999966,44.23
2020-10-28 04:00:00+00:00,44.97,45.28,44.2,44.23,1027559.0,7191.0,44.6855,-0.030787772543004355,49.38357142857143,51.74166666666667,0.03734384291120221,1.0799999999999983,44.125
2020-10-29 04:00:00+00:00,44.19,44.455,43.93,44.125,1214012.0,8388.0,44.191638,-0.002373954329640493,48.050714285714285,51.37738095238095,0.038661535549724124,0.5249999999999986,44.27
2020-10-30 04:00:00+00:00,44.12,44.785,43.615,44.27,1358721.0,9541.0,44.095695,0.0032861189801700608,46.728571428571435,50.99714285714286,0.038903668310738826,1.1699999999999946,44.42
2020-11-02 05:00:00+00:00,45.01,45.05,44.25,44.42,977194.0,6812.0,44.635339,0.003388299073864953,45.36857142857143,50.68261904761905,0.03830155569708426,0.7999999999999972,44.865
2020-11-03 05:00:00+00:00,44.73,45.45,44.72,44.865,1031904.0,7497.0,45.163925,0.0100180099054481,44.89214285714286,50.35738095238096,0.017591636450374298,0.730000000000004,45.715
2020-11-04 05:00:00+00:00,45.11,46.14,44.795,45.715,870589.0,6193.0,45.727792,0.01894572606709022,44.751428571428576,50.0852380952381,0.017777047609720213,1.3449999999999989,45.675
2020-11-05 05:00:00+00:00,46.15,46.37,45.525,45.675,1040515.0,6401.0,45.792434,-0.0008749863283387116,44.75714285714285,49.75309523809524,0.015467719247888631,0.8449999999999989,45.375
2020-11-06 05:00:00+00:00,45.54,45.79,44.9,45.375,1107875.0,7375.0,45.309599,-0.006568144499178974,44.92071428571428,49.37214285714286,0.008523254366588906,0.8900000000000006,45.6
2020-11-09 05:00:00+00:00,46.64,47.34,45.54,45.6,1306028.0,9058.0,46.615787,0.0049586776859504855,45.13142857142857,49.028571428571425,0.008093730409753563,1.8000000000000043,45.45
2020-11-10 05:00:00+00:00,45.39,46.475,45.255,45.45,1522487.0,7481.0,45.744675,-0.003289473684210509,45.3,48.62690476190477,0.00865239064360174,1.2199999999999989,46.355
2020-11-11 05:00:00+00:00,45.94,46.45,45.86,46.355,1513158.0,8953.0,46.198212,0.019911991199119683,45.57642857142857,48.272619047619045,0.010564947305109013,0.5900000000000034,44.945
2020-11-12 05:00:00+00:00,46.17,46.18,44.55,44.945,1766726.0,10717.0,45.0904,-0.03041743069787506,45.587857142857146,47.864285714285714,0.017121855553404123,1.6300000000000026,45.45
2020-11-13 05:00:00+00:00,44.975,45.575,44.97,45.45,1193006.0,7527.0,45.284759,0.011235955056179803,45.55,47.462857142857146,0.0159354724888567,0.605000000000004,46.195
2020-11-16 05:00:00+00:00,46.02,46.75,45.8,46.195,954883.0,6819.0,46.246788,0.016391639163916283,45.62428571428571,47.08309523809524,0.017194213152842266,0.9500000000000028,45.54
2020-11-17 05:00:00+00:00,45.66,46.115,45.41,45.54,894580.0,6297.0,45.763674,-0.014179023703864035,45.64785714285715,46.65071428571429,0.018028009449959033,0.7050000000000054,45.045
2020-11-18 05:00:00+00:00,45.55,45.675,45.045,45.045,1096814.0,7903.0,45.380178,-0.010869565217391242,45.56857142857143,46.250238095238096,0.01838786674787939,0.6299999999999955,45.67
2020-11-19 05:00:00+00:00,44.9,45.67,44.71,45.67,738711.0,6417.0,45.161019,0.013875013875013886,45.60000000000001,45.87619047619047,0.01924964540705537,0.9600000000000009,45.39
2020-11-20 05:00:00+00:00,45.63,45.875,45.335,45.39,478079.0,4872.0,45.592725,-0.00613093934749287,45.46214285714286,45.46904761904762,0.017377024690579695,0.5399999999999991,46.065
2020-11-23 05:00:00+00:00,45.51,46.21,45.47,46.065,1299920.0,6517.0,45.81347,0.014871116986120203,45.62214285714286,45.367380952380955,0.013383453761908484,0.740000000000002,47.02
2020-11-24 05:00:00+00:00,46.27,47.3,46.02,47.02,879676.0,6982.0,46.735472,0.020731574948442466,45.846428571428575,45.382619047619045,0.014702714213163272,1.279999999999994,47.065
2020-11-25 05:00:00+00:00,47.025,47.18,46.57,47.065,598995.0,4235.0,46.851098,0.0009570395576350421,45.97071428571429,45.450714285714284,0.013833501819659345,0.6099999999999994,47.46
2020-11-27 05:00:00+00:00,47.36,48.055,47.36,47.46,554625.0,4078.0,47.762943,0.008392648464889074,46.245000000000005,45.604523809523805,0.011694911402716184,0.6950000000000003,48.465
2020-11-30 05:00:00+00:00,47.41,48.5,47.27,48.465,895896.0,5708.0,47.871851,0.021175726927939342,46.73357142857143,45.811190476190475,0.010175387243870635,1.2299999999999969,49.555
2020-12-01 05:00:00+00:00,48.78,50.21,48.75,49.555,1551979.0,9219.0,49.569026,0.022490457030846844,47.28857142857144,46.06285714285714,0.011121237453972053,1.4600000000000009,49.9
2020-12-02 05:00:00+00:00,49.22,50.055,49.19,49.9,760580.0,5460.0,49.794076,0.006961961456966925,47.93285714285714,46.32380952380953,0.008365711696627838,0.865000000000002,51.015
2020-12-03 05:00:00+00:00,49.97,51.1,49.785,51.015,1334875.0,12362.0,50.701926,0.022344689378757554,48.64,46.61666666666667,0.008999749305298914,1.3150000000000048,51.99
2020-12-04 05:00:00+00:00,51.06,52.645,51.055,51.99,1353423.0,9663.0,52.093364,0.01911202587474281,49.35,46.91547619047619,0.008838887572425659,1.5900000000000034,50.225
2020-12-07 05:00:00+00:00,50.99,51.29,49.57,50.225,1174122.0,9150.0,50.033932,-0.033948836314675934,49.80142857142857,47.13214285714286,0.02023989783628732,1.7199999999999989,50.69
2020-12-08 05:00:00+00:00,49.82,50.715,49.82,50.69,1015940.0,7250.0,50.341305,0.009258337481333978,50.262857142857136,47.385238095238094,0.02023461888416552,0.8950000000000031,50.1
2020-12-09 05:00:00+00:00,50.25,50.83,49.73,50.1,1033741.0,8016.0,50.389136,-0.01163937660288017,50.496428571428574,47.59952380952381,0.02090351548131068,1.1000000000000014,50.26
2020-12-10 05:00:00+00:00,49.62,50.71,49.595,50.26,592652.0,4634.0,50.370277,0.00319361277445096,50.597142857142856,47.82857142857143,0.01942324010505534,1.115000000000002,49.73
2020-12-11 05:00:00+00:00,50.05,50.05,49.115,49.73,1198089.0,6946.0,49.528302,-0.010545165141265467,50.57285714285714,47.98928571428572,0.01982827394237838,0.9349999999999952,50.44
2020-12-14 05:00:00+00:00,49.79,51.335,49.74,50.44,1103421.0,7087.0,50.774671,0.014277096320128635,50.49071428571428,48.25095238095238,0.018480110891063235,1.5949999999999989,50.67
2020-12-15 05:00:00+00:00,51.0,51.0,50.215,50.67,870194.0,6775.0,50.519408,0.004559873116574131,50.30214285714286,48.49952380952381,0.016490223475025635,0.7849999999999966,51.095
2020-12-16 05:00:00+00:00,50.74,51.455,50.695,51.095,803895.0,6149.0,51.068078,0.008387606078547494,50.42642857142857,48.73285714285714,0.00994871431911486,0.759999999999998,50.645
2020-12-17 05:00:00+00:00,51.22,51.22,50.225,50.645,847500.0,6375.0,50.448478,-0.008807123984734266,50.42,48.97595238095238,0.010241850960309782,0.9949999999999974,47.49
2020-12-18 05:00:00+00:00,50.54,50.68,47.14,47.49,2575370.0,14161.0,48.583766,-0.06229637674005328,50.04714285714285,49.09238095238096,0.025819392296817067,3.539999999999999,46.41
2020-12-21 05:00:00+00:00,46.27,46.44,45.245,46.41,1268549.0,9286.0,45.817222,-0.02274162981680361,49.497142857142855,49.12761904761905,0.02592012189177452,1.1950000000000003,46.18
2020-12-22 05:00:00+00:00,46.25,46.32,45.77,46.18,912180.0,8000.0,46.041317,-0.004955828485240232,48.99,49.165238095238095,0.0260232048383037,0.5499999999999972,46.54
2020-12-23 05:00:00+00:00,46.21,47.025,46.09,46.54,542225.0,4784.0,46.655069,0.0077955825032480774,48.432857142857145,49.18785714285714,0.025105204693846157,0.9349999999999952,47.08
2020-12-24 05:00:00+00:00,46.57,47.08,46.355,47.08,343255.0,2955.0,46.768601,0.011602922217447409,47.92,49.19071428571429,0.02596617254961312,0.7250000000000014,47.08
2020-12-28 05:00:00+00:00,47.25,47.63,46.865,47.08,397717.0,3148.0,47.183194,0.0,47.34642857142857,49.191428571428574,0.025149109743616248,0.7650000000000006,49.35
2020-12-29 05:00:00+00:00,47.21,50.64,46.495,49.35,2042425.0,13028.0,49.150587,0.04821580288870009,47.16142857142857,49.28142857142858,0.0338407890987216,4.145000000000003,48.725
2020-12-30 05:00:00+00:00,49.11,49.18,48.57,48.725,585116.0,4337.0,48.802297,-0.012664640324214771,47.337857142857146,49.29380952380953,0.022789617810313422,0.6099999999999994,49.845
2020-12-31 05:00:00+00:00,48.775,50.18,48.77,49.845,608166.0,4483.0,49.634312,0.02298614674191879,47.82857142857143,49.30761904761905,0.020300289506188327,1.4099999999999966,49.65
2021-01-04 05:00:00+00:00,49.85,51.38,49.41,49.65,1105688.0,8223.0,50.287924,-0.003912127595546155,48.324285714285715,49.29571428571429,0.02017191432158335,1.970000000000006,50.61
2021-01-05 05:00:00+00:00,49.49,50.8,49.33,50.61,680659.0,5284.0,50.245944,0.01933534743202414,48.90571428571428,49.276428571428575,0.020377421662208697,1.4699999999999989,51.13
2021-01-06 05:00:00+00:00,50.435,52.15,50.23,51.13,950365.0,7619.0,51.284235,0.01027464927879862,49.48428571428571,49.235476190476184,0.020390342247567524,1.9200000000000017,52.155
2021-01-07 05:00:00+00:00,51.57,52.685,51.305,52.155,1093826.0,9299.0,52.129792,0.020046939174652723,50.20928571428572,49.32738095238095,0.019818304440787998,1.3800000000000026,51.695
2021-01-08 05:00:00+00:00,52.48,52.52,51.29,51.695,1160558.0,6685.0,51.843953,-0.00881986386731859,50.544285714285714,49.3752380952381,0.014968105300897237,1.230000000000004,51.535
2021-01-11 05:00:00+00:00,51.27,52.21,51.26,51.535,752222.0,6547.0,51.732637,-0.003095076893316673,50.94571428571429,49.44357142857143,0.013236248703325256,0.9500000000000028,53.235
2021-01-12 05:00:00+00:00,51.87,53.845,51.57,53.235,1478727.0,13533.0,53.242304,0.032987290191132335,51.43,49.5852380952381,0.015461506168195912,2.2749999999999986,56.97
2021-01-13 05:00:00+00:00,59.51,60.24,56.9,56.97,3783863.0,20818.0,57.819591,0.07016060862214712,52.47571428571429,49.93,0.026279386017339555,3.3400000000000034,59.35
2021-01-14 05:00:00+00:00,58.425,60.135,57.9,59.35,2382570.0,16669.0,59.181732,0.041776373529928135,53.72428571428571,50.354285714285716,0.027506838234586578,2.2349999999999994,57.655
2021-01-15 05:00:00+00:00,58.79,59.645,57.5,57.655,1479889.0,13043.0,58.587175,-0.028559393428812085,54.65642857142858,50.686904761904756,0.033780210115116484,2.145000000000003,58.02
2021-01-19 05:00:00+00:00,57.95,58.325,57.12,58.02,752467.0,6455.0,57.924515,0.006330760558494575,55.49428571428571,51.01666666666667,0.034024084459145024,1.2050000000000054,58.71
2021-01-20 05:00:00+00:00,58.27,59.19,58.09,58.71,526149.0,4394.0,58.545685,0.011892450879007255,56.496428571428574,51.40071428571429,0.032384682932031644,1.0999999999999943,62.165
2021-01-21 05:00:00+00:00,59.06,63.93,58.24,62.165,2100371.0,13448.0,61.017267,0.058848577755067355,58.015,52.09952380952382,0.03383993842213047,5.689999999999998,56.655
2021-01-22 05:00:00+00:00,58.795,59.595,56.655,56.655,2651896.0,16114.0,57.656436,-0.08863508405051068,58.50357142857143,52.587380952380954,0.05514753148206172,2.9399999999999977,55.445
2021-01-25 05:00:00+00:00,56.38,56.47,54.065,55.445,1745490.0,11809.0,55.013951,-0.021357338275527327,58.285714285714285,53.028571428571425,0.04909585927942671,2.405000000000001,55.205
2021-01-26 05:00:00+00:00,55.275,56.2,54.94,55.205,1108931.0,8454.0,55.534534,-0.004328613941744108,57.69357142857143,53.44119047619047,0.045041964587383014,1.2600000000000051,53.515
2021-01-27 05:00:00+00:00,54.6,54.84,53.305,53.515,1373346.0,11689.0,53.979519,-0.03061316909700207,57.10214285714285,53.74761904761905,0.04519398925575265,1.5350000000000037,56.07
2021-01-28 05:00:00+00:00,54.79,57.395,54.7,56.07,1367471.0,9790.0,56.253277,0.047743623283191594,56.82357142857143,54.175714285714285,0.05008711787131918,2.6950000000000003,55.475
2021-01-29 05:00:00+00:00,55.99,57.15,55.36,55.475,906326.0,7412.0,56.14629,-0.01061173533083648,56.36142857142857,54.46738095238096,0.04963379557231787,1.7899999999999991,56.685
2021-02-01 05:00:00+00:00,55.95,57.385,55.72,56.685,803134.0,7842.0,56.64792,0.021811626858945443,55.57857142857143,54.846428571428575,0.04297224667599518,1.6649999999999991,58.0
2021-02-02 05:00:00+00:00,57.2,58.28,56.88,58.0,869180.0,7090.0,57.687066,0.02319837699567784,55.770714285714284,55.23476190476191,0.028055320950775165,1.3999999999999986,57.685
2021-02-03 05:00:00+00:00,57.99,58.32,57.385,57.685,863766.0,6388.0,57.789776,-0.005431034482758612,56.090714285714284,55.61738095238095,0.026274629395591515,0.9350000000000023,58.81
2021-02-04 05:00:00+00:00,57.54,58.87,57.2,58.81,823838.0,6648.0,58.272251,0.019502470312906306,56.605714285714285,56.00785714285714,0.026262185021568716,1.6699999999999946,58.15
2021-02-05 05:00:00+00:00,59.03,59.03,58.125,58.15,660466.0,5512.0,58.368598,-0.011222581193674586,57.267857142857146,56.34214285714285,0.02202212873743445,0.9050000000000011,59.19
2021-02-08 05:00:00+00:00,58.43,59.2,57.955,59.19,1086844.0,7743.0,58.55339,0.017884780739466866,57.71357142857143,56.67714285714286,0.016062154092646382,1.2450000000000045,58.755
2021-02-09 05:00:00+00:00,58.81,59.305,57.95,58.755,895553.0,6275.0,58.862635,-0.0073492143943232335,58.182142857142864,57.013333333333335,0.015472809873526042,1.3549999999999969,58.89
2021-02-10 05:00:00+00:00,59.29,59.42,58.135,58.89,552671.0,5632.0,58.71616,0.002297676793464376,58.49714285714286,57.363571428571426,0.01435939447465293,1.2850000000000037,60.69
2021-02-11 05:00:00+00:00,59.08,60.975,58.87,60.69,858360.0,6125.0,60.191096,0.030565461029037122,58.88142857142857,57.71857142857142,0.016039761916615894,2.105000000000004,61.845
2021-02-12 05:00:00+00:00,60.56,62.505,60.44,61.845,758856.0,5391.0,61.633753,0.01903114186851207,59.47571428571428,57.950714285714284,0.015639764677328624,2.065000000000005,62.5
2021-02-16 05:00:00+00:00,61.95,62.87,61.73,62.5,945938.0,6988.0,62.444773,0.010590993613065036,60.00285714285714,58.10071428571429,0.015100374896215721,1.1400000000000006,61.835
2021-02-17 05:00:00+00:00,61.5,62.185,61.215,61.835,610950.0,6129.0,61.762363,-0.010639999999999983,60.52928571428572,58.29976190476191,0.01497250974327169,0.9699999999999989,61.585
2021-02-18 05:00:00+00:00,60.79,61.97,60.79,61.585,562310.0,5044.0,61.507647,-0.004043017708417529,60.87142857142857,58.46952380952381,0.015075744394530076,1.1799999999999997,63.0
2021-02-19 05:00:00+00:00,61.85,63.26,61.85,63.0,1506990.0,7662.0,62.793372,0.022976374117073872,61.47785714285714,58.67380952380953,0.015031580031299657,1.4099999999999966,60.7
2021-02-22 05:00:00+00:00,61.88,62.68,60.67,60.7,996077.0,6646.0,61.69853,-0.03650793650793649,61.73642857142857,58.60404761904762,0.023283973712510262,2.009999999999998,61.09
2021-02-23 05:00:00+00:00,60.48,61.485,59.18,61.09,978581.0,7297.0,60.2964,0.006425041186161495,61.79357142857143,58.81523809523809,0.020400854657169273,2.3049999999999997,63.23
2021-02-24 05:00:00+00:00,60.59,63.275,60.42,63.23,754062.0,6968.0,62.050314,0.03503028318873791,61.99142857142858,59.18595238095238,0.023415571266868326,2.854999999999997,60.34
2021-02-25 05:00:00+00:00,62.45,63.52,60.13,60.34,1133458.0,7468.0,61.581631,-0.045706152142970025,61.682857142857145,59.43047619047619,0.02943122268000878,3.3900000000000006,60.75
2021-02-26 05:00:00+00:00,60.92,61.67,59.69,60.75,822405.0,6584.0,60.883878,0.00679482930062969,61.527857142857144,59.775000000000006,0.02957600122163358,1.980000000000004,62.955
2021-03-01 05:00:00+00:00,61.735,63.075,61.66,62.955,700317.0,5800.0,62.649807,0.03629629629629627,61.723571428571425,60.10285714285715,0.03288941997999209,1.4150000000000063,61.19
2021-03-02 05:00:00+00:00,62.835,63.12,61.11,61.19,511130.0,4567.0,62.066679,-0.028035898657771452,61.464999999999996,60.375,0.03352984844304282,2.009999999999998,59.855
2021-03-03 05:00:00+00:00,60.64,61.5,59.71,59.855,911352.0,7069.0,60.573859,-0.021817290406929257,61.34428571428572,60.525952380952376,0.031532323598721095,1.7899999999999991,58.25
2021-03-04 05:00:00+00:00,59.86,60.22,57.93,58.25,1045377.0,8373.0,59.007332,-0.02681480243922807,60.93857142857143,60.537857142857135,0.03261146405366925,2.289999999999999,60.76
2021-03-05 05:00:00+00:00,59.28,61.175,58.51,60.76,1032553.0,7822.0,59.744241,0.043090128755364665,60.58571428571429,60.68428571428571,0.034407628993021744,2.664999999999999,59.81
2021-03-08 05:00:00+00:00,60.45,61.68,59.745,59.81,843892.0,6380.0,60.707911,-0.015635286372613466,60.51,60.731904761904765,0.030112282773069102,1.9350000000000023,62.685
2021-03-09 05:00:00+00:00,61.23,63.155,60.85,62.685,1174097.0,9438.0,62.462191,0.04806888480187266,60.78642857142857,60.94785714285714,0.03543486035296673,2.3049999999999997,62.14
2021-03-10 05:00:00+00:00,63.25,64.12,62.14,62.14,627594.0,5106.0,62.924238,-0.00869426497567205,60.67,61.08833333333333,0.032798985288359374,1.980000000000004,63.315
2021-03-11 05:00:00+00:00,63.02,64.08,62.405,63.315,839676.0,7729.0,63.338338,0.01890891535243,60.973571428571425,61.30547619047619,0.031207124059545073,1.6749999999999972,62.885
2021-03-12 05:00:00+00:00,62.65,63.29,62.24,62.885,558045.0,4498.0,62.722422,-0.006791439627260476,61.40642857142857,61.49571428571428,0.02950107993242491,1.0499999999999972,63.8
2021-03-15 04:00:00+00:00,63.61,63.87,62.49,63.8,562971.0,5372.0,63.063981,0.014550369722509338,62.199285714285715,61.64380952380954,0.02534427076152144,1.3799999999999955,64.805
2021-03-16 04:00:00+00:00,64.24,65.725,64.12,64.805,806146.0,6411.0,65.061837,0.015752351097178874,62.777142857142856,61.78476190476191,0.021866614719468703,1.6049999999999898,65.8
2021-03-17 04:00:00+00:00,64.31,66.27,63.72,65.8,1049045.0,7946.0,65.208046,0.01535375356839741,63.63285714285714,61.94190476190476,0.018873273493600802,2.549999999999997,63.7
2021-03-18 04:00:00+00:00,65.555,65.69,63.675,63.7,773303.0,7789.0,64.606783,-0.031914893617021156,63.777857142857144,62.03071428571428,0.018935500051280717,2.0150000000000006,63.73
2021-03-19 04:00:00+00:00,63.1,64.98,62.925,63.73,791282.0,7758.0,64.147795,0.00047095761381465984,64.00500000000001,62.13285714285714,0.018343945504497472,2.055000000000007,65.66
2021-03-22 04:00:00+00:00,64.86,66.37,64.58,65.66,848269.0,7157.0,65.598283,0.030284010670014183,64.34,62.25952380952381,0.020308119454978058,1.7900000000000063,63.47
2021-03-23 04:00:00+00:00,66.0,66.0,63.18,63.47,1029760.0,9603.0,64.264664,-0.03335363996344798,64.42357142857144,62.39142857142857,0.024920602704071478,2.8200000000000003,62.005
