timestamp,open,high,low,close,volume,trade_count,vwap,daily_return,ma_7,ma_21,volatility_7,daily_range
2020-08-24 04:00:00+00:00,0.7295837592255034,0.6828724365569672,0.736140972373276,0.7121396821276268,-1.0823464405844827,-1.408260995980528,0.706179634571112,-0.10165152573728818,0.6919181912102923,0.6706351221592756,-1.207429475260474,-0.9256883034759676
2020-08-25 04:00:00+00:00,0.7258023027052132,0.7224796689710545,0.7700231654512264,0.7381869603078136,-0.8689397399059271,-1.2438213217949223,0.737969750094033,0.2698247806078365,0.6984484644860013,0.6702253990501034,-1.2146979818746244,-0.7871314227634045
2020-08-26 04:00:00+00:00,0.7300039210610909,0.7062198577694818,0.7717172751051241,0.7440686037678558,-1.1817690590866992,-1.6479762642612332,0.7417434966408125,0.07546374756545281,0.7057043236812327,0.6713521376003271,-1.2166211797122009,-1.18432781413941
2020-08-27 04:00:00+00:00,0.7657176770860533,0.7274826878023078,0.7679055283838546,0.7369266081378045,-1.1206357620151879,-1.6101995823537294,0.7500600566446798,-0.04894988556918104,0.7153183371149153,0.6768629134186901,-1.260265892781911,-0.6301002912891708
2020-08-28 04:00:00+00:00,0.742608776128725,0.8008602973273532,0.7933171731923172,0.8188494991883919,-0.8681335151645401,-1.3052084298946163,0.8122850729853577,0.8026801024684224,0.7399882583787039,0.6867577265051941,-1.1291554226203246,0.44140625288793994
2020-08-31 04:00:00+00:00,0.8707581359830008,0.8592288503586398,0.8644697786560136,0.8717842903287709,-0.7484705609919513,-1.115213941477464,0.8731366415257628,0.5156683702103895,0.7628442148436838,0.7003400475742451,-1.1813148523975034,0.1827667422244976
2020-09-01 04:00:00+00:00,0.8648758702847718,0.8167031902929884,0.8547286481461027,0.8537192425586417,-0.44278854415951735,-0.8382775307290709,0.8350722406981939,-0.14809356854269734,0.7814071212848183,0.7108904176354246,-1.1158418249147153,-0.5469661628616329
2020-09-02 04:00:00+00:00,0.8917662277623902,0.9572046358040132,0.9351988567062354,0.9751331682695119,-0.736115978702746,-0.9604962074886425,0.9647223184953758,1.1485836340526532,0.819258520086611,0.7238171817298018,-0.8594748084081115,0.8108912681214195
2020-09-03 04:00:00+00:00,0.9959663629881623,0.9517846987368225,0.8487992643574613,0.8192696165783945,-0.48689793281263444,-0.7841124353469879,0.8954527736110245,-1.390472288208379,0.8309283602922756,0.729942542211923,-0.11695450017575032,2.5751822158613327
2020-09-04 04:00:00+00:00,0.8308427616021606,0.8358814291461252,0.7937407006057918,0.792802221008205,-0.32592972717851276,-0.6577272127887945,0.8010821384045308,-0.22895953691140544,0.8379423575143338,0.7361498473158788,-0.0919209883580245,1.208087659497425
2020-09-08 04:00:00+00:00,0.7270627882119767,0.7258150148585565,0.7395291916810709,0.6928142821874885,-0.3148670812086929,-0.654116206429989,0.7411097075329289,-0.924280017697941,0.8315934807185056,0.7398783276093437,0.09168046838679168,-0.048161392296432105
2020-09-09 04:00:00+00:00,0.7409281287863736,0.7304011154538719,0.7560467608065718,0.753311186347922,-1.04201543618347,-1.3335409413252444,0.7467181067604233,0.6039893855049897,0.8221608637647039,0.7416196508233245,0.033203924271149196,-0.30680090295987444
2020-09-10 04:00:00+00:00,0.783784636016328,0.7399902348804405,0.7272468966903142,0.6999562778175398,-0.5431232838227424,-1.2674317479871124,0.7632991322107018,-0.48900646216961796,0.7974304770076222,0.7447745187639491,-0.026025596131200403,0.5337775066963065
2020-09-11 04:00:00+00:00,0.7253821408696253,0.7379056437007518,0.7484232673640333,0.7243230864377144,-0.7358293523936364,-1.05382683337777,0.73415021075078,0.2543514376627082,0.7788071050731938,0.7450818110958278,0.011411765451702248,0.025735610750263822
2020-09-14 04:00:00+00:00,0.6934498413649536,0.7099721218929218,0.7446115206427637,0.7348260211877896,-0.9485300769413803,-1.2813202339825183,0.7304261220805428,0.11998097143371131,0.7442208429092549,0.7485439713683318,-0.3844492993091122,-0.5100176613382915
2020-09-15 04:00:00+00:00,0.7631967060725265,0.7841835678898431,0.8149170712795109,0.7843998732081446,-0.22682903379194652,-0.2744049993155924,0.8083694107812516,0.49355897565511103,0.7392022069658869,0.7530099532583058,-0.6952461348962237,-0.3991721567682411
2020-09-16 04:00:00+00:00,0.8194983920412905,0.8200385361804905,0.8509169014248331,0.8133879731183529,-0.6089569699731983,-0.725225254726467,0.833288170152299,0.2933200765490561,0.7421650161372735,0.758848507564008,-0.6887936896895688,-0.38993503138739916
2020-09-17 04:00:00+00:00,0.742608776128725,0.7745944484632745,0.7801878233746119,0.8062459774883016,-0.965885794141256,-1.2810424642626101,0.7891965130505968,-0.04783246063525625,0.7584906993265446,0.7654860219325941,-1.0949950497421044,0.14581824070114308
2020-09-18 04:00:00+00:00,0.812775802671886,0.7737606119913991,0.7590114527008929,0.7743170558480725,-0.9832429232933932,-1.2299328357995165,0.7677248169369943,-0.28109739560824487,0.7615139739912243,0.7716728408810913,-1.1386811238029797,0.5892002589813318
2020-09-21 04:00:00+00:00,0.722020846184923,0.7108059583647972,0.7369880272002246,0.7612934167579791,-1.0579761445488616,-1.3849283395082461,0.7274579086342906,-0.10420333784769696,0.7703419360120899,0.7740287487588302,-1.3060753246998242,-0.32527515372154514
2020-09-22 04:00:00+00:00,0.7732805901266333,0.7504131907788845,0.792046590951894,0.7831395210381356,-1.128678242097395,-1.5568677961313708,0.7707042895295355,0.22693393073646856,0.7788071050731944,0.7768763243675755,-1.3111802622308386,-0.6485745420508415
2020-09-23 04:00:00+00:00,0.7623563824013512,0.7454101719476312,0.7225880951420954,0.6869326387274464,-1.1554403852642063,-1.5296463635803752,0.7302593354732053,-0.8906897950997815,0.7719140388377234,0.7756471550400595,-0.8985677221807057,0.7554685158364075
2020-09-24 04:00:00+00:00,0.660257056353518,0.7037183483538552,0.7035293615357487,0.7121396821276268,-0.5241635888536625,-1.2352104604777707,0.7039300739473077,0.2632309445172905,0.7615139739912243,0.7743770134016263,-0.980837073603046,0.2474266198903516
2020-09-25 04:00:00+00:00,0.6884078993378999,0.7562500460820132,0.7306351159981092,0.7789383471381056,-0.7987501810283629,-1.004106053514217,0.7618179663093679,0.6618791121222194,0.7565558035411495,0.7760773643046904,-0.828162499415072,0.8201283935022615
2020-09-28 04:00:00+00:00,0.8224395248904047,0.8546427497633244,0.8521874836652563,0.9011925076289817,-1.0756086043920154,-1.2732649121051829,0.8632076709451648,1.1766691370535103,0.770221005025503,0.7840874510890024,-0.45017571304710374,0.3490349990795733
2020-09-29 04:00:00+00:00,0.8938670369403291,0.8784070892117765,0.9174107053403113,0.8843878120288616,-1.009489703884712,-1.3482627364803745,0.8938989273996917,-0.1353593943038209,0.7860629642684259,0.787283291340545,-0.4791832817209953,-0.546966162861646
2020-09-30 04:00:00+00:00,0.887564609406512,0.9321895416477478,0.9385870760140304,0.9339616640492167,-0.6343424596849265,-0.9749402329238647,0.9482546407193023,0.47706391636588014,0.8109142820120941,0.7903152423484169,-0.48753858431918046,0.1827667422244976
2020-10-01 04:00:00+00:00,0.9842018315917042,0.9609568999274531,1.0055044073429826,0.9742929334895061,-0.7606557090097619,-1.129380197192778,0.9758636638655326,0.3874611817094224,0.8384260814606823,0.7961947689650359,-0.483892366207874,-0.6393374166700126
2020-10-02 04:00:00+00:00,0.9144549668841306,0.8975853280649138,0.9207989246481063,0.870944055548765,-0.6110537190817091,-1.046604820660159,0.9148274117165994,-0.9156829605164278,0.8649099675232783,0.7911142024113031,-0.4678774104774291,-0.19595539838982398
2020-10-05 04:00:00+00:00,0.9001694644741461,0.8846608627508431,0.9449399872161457,0.9272397858091687,-0.46114674746514567,-0.9335525446575552,0.9141186736647641,0.5407729257192787,0.8958683000896006,0.7963791443641627,-0.4516814509342235,-1.0088224319034924
2020-10-06 04:00:00+00:00,0.9249590127738253,0.9588723087477644,0.9411282404948768,0.904973564139009,-0.6834572191054988,-0.8577214111226391,0.9612126577455042,-0.18437369819342853,0.9140079480776803,0.8018489478716089,-0.4453374531394915,0.7185200143130529
2020-10-07 04:00:00+00:00,0.9455469427176274,0.975549038185275,0.9987279687273927,1.0074822072997436,-0.3754172419961536,-0.7088368412518882,1.006786068912899,0.9614239901308097,0.9293057178809608,0.8171930783101011,-0.5514371837022228,-0.16824402224731136
2020-10-08 04:00:00+00:00,1.0287389861640093,1.0322499182728104,1.0631041355754984,1.0683992288501805,-0.6757945541816682,-1.0402161171022724,1.0617837216179304,0.5661675880185074,0.9557896039435568,0.8325576949040507,-0.5499543405199876,-0.3160380283407032
2020-10-09 04:00:00+00:00,1.0888221286530635,1.0543465847775118,1.0622570807485499,1.021346081169843,-0.7223155572976382,-0.9604962074886425,1.0486894185075464,-0.39748786902781136,0.9683664265486255,0.8482296038298803,-0.4721228196086537,0.19200386760533952
2020-10-12 04:00:00+00:00,1.0766374354210173,1.0835308612931545,1.1105392058846293,1.1112512026304873,-0.33173849878283174,-0.6105063604044145,1.1008157368384972,0.823911063055215,0.9880781773623386,0.8670973530072501,-0.3721246391501591,-0.2144296491515078
2020-10-13 04:00:00+00:00,1.1421826817727128,1.091452307775972,1.1435743441356312,1.1036890896104334,-0.27346581699336964,-0.682448717860617,1.1173670179769386,-0.04710582799977944,1.0215760606469921,0.8850841974999014,-0.7448522465339414,-0.759420046620905
2020-10-14 04:00:00+00:00,1.1245358846780253,1.1010414272025404,1.1342567410391948,1.080582633160268,-0.8323292297142922,-1.117713868956637,1.1051285780314621,-0.18380882428575446,1.0436459656991561,0.8995269370982146,-0.7003266203363159,-0.34374940448322894
2020-10-15 04:00:00+00:00,1.0152938074252003,1.0651864589118931,1.0580218066138056,1.1108310852404848,-0.8632043898192125,-1.2690983663065611,1.0688544654872907,0.28639977418972606,1.073274057413019,0.9140311351629026,-0.7637542937313319,0.5245403813154778
2020-10-16 04:00:00+00:00,1.111931029610392,1.1260565213588065,1.1664448244632475,1.1351978938606593,-0.31917777146342935,-0.9529964250511234,1.1542787847090623,0.23301276955156655,1.0916555673742734,0.930071794886987,-0.9620471972401732,-0.4915434105766077
2020-10-19 04:00:00+00:00,1.1598294788674,1.2086063320744824,1.1613624955015553,1.17300845896093,1.0047449144568605,0.44779627244551296,1.1696259253589616,0.3491841299532531,1.1067114752043794,0.9495131564171989,-1.0161132054957474,1.4482529193991835
2020-10-20 04:00:00+00:00,1.1690730392503312,1.1260565213588065,1.1156215348463214,1.0751211070902285,0.15531725776870628,-0.133853521042085,1.1090023965426448,-0.8279349694763369,1.1144510583459601,0.9648163145447731,-0.7711957544138044,0.6169116351238575
2020-10-21 04:00:00+00:00,1.0447051359163457,1.072690987158773,1.0758099579797298,1.0810027505502706,-0.2490842253396556,-0.57134082989737,1.0838838293367106,0.07124554748414201,1.1100975428288207,0.9793409987649198,-1.010171247318062,0.30284937217539
2020-10-22 04:00:00+00:00,1.0514277252857502,1.0860323707087811,1.097833383480398,1.1158724939205205,-0.18732260951172194,-0.4024568401932346,1.1028324683998667,0.3271880963734823,1.111851042134335,1.0002573634881502,-0.9682813772708913,0.11810686455863045
2020-10-23 04:00:00+00:00,0.6463917157791209,0.6215854558741165,0.6383061398606937,0.6335777301970641,3.408477859785359,2.5444021183119836,0.6192343223185965,-4.207418031459358,1.0475157572699463,0.9964264524173927,1.6922409849684998,-0.14976977148564066
2020-10-26 04:00:00+00:00,0.6018545612068151,0.5532108651803239,0.5188714092609185,0.5075425131961607,0.8739713079375566,0.845284741634029,0.5128950465601589,-1.216827064792609,0.9606873089003379,0.9831923959911366,1.6339156268738557,0.9402110234531408
2020-10-27 04:00:00+00:00,0.44807532938168426,0.43397224970212456,0.4434835296624785,0.4180575091255189,1.095140922150518,0.7519541157449016,0.42227135441039987,-0.8865580737123446,0.857472711848166,0.9596333172137465,1.5088261643649987,-0.057398517677274025
2020-10-28 04:00:00+00:00,0.3615219912505995,0.34058256485206656,0.3448016423229477,0.3000045225346727,-0.06678565688918824,-0.25690550696138104,0.33852590833785406,-1.2036182236977992,0.7318254167840678,0.9311370749708341,1.2937218804989254,0.025735610750263822
2020-10-29 04:00:00+00:00,0.2959767448989042,0.27179105592233593,0.32193116199533084,0.2911820573446097,0.19647707814729196,0.07558484776863557,0.2970299045731171,-0.07505712589699523,0.6189968062982126,0.899793257119176,1.4055211497789826,-0.9995853065226635
2020-10-30 04:00:00+00:00,0.2900944792006751,0.29930765949422794,0.295248934946445,0.3033654616546973,0.40079927797456216,0.395853334822695,0.2889684398538229,0.1497538621999331,0.5070751782117622,0.8670768668517921,1.4260648372511777,0.1920038676053264
2020-11-02 05:00:00+00:00,0.3648832859353017,0.32140432599892926,0.34903691645769125,0.3159689833547875,-0.13789863254585413,-0.36218023080655753,0.33431120656925717,0.15381232691761967,0.39194887898074987,0.8400146554909811,1.3749787582499353,-0.4915434105766208
2020-11-03 05:00:00+00:00,0.3413542231423854,0.35475778487395054,0.388848493324283,0.3533594310650556,-0.060650724312434276,-0.1719079726694971,0.3787248416454264,0.4171360969934884,0.35161839495391967,0.8120305671345337,-0.3821486407680582,-0.6208631659083289
